Open,High,Low,Close,Adj Close,Volume
4.677499771118164,4.737500190734863,4.664999961853027,4.670000076293945,4.289180755615234,70034000
4.627500057220459,4.65500020980835,4.527500152587891,4.622499942779541,4.245551586151123,80020400
4.605000019073486,4.739999771118164,4.605000019073486,4.690000057220459,4.3075480461120605,72864800
4.6875,4.730000019073486,4.642499923706055,4.71999979019165,4.335101127624512,64916800
4.695000171661377,4.715000152587891,4.59250020980835,4.627500057220459,4.250145435333252,54779200
4.590000152587891,4.670000076293945,4.5625,4.637499809265137,4.259329319000244,47816800
4.662499904632568,4.682499885559082,4.507500171661377,4.572500228881836,4.1996307373046875,55661200
4.505000114440918,4.522500038146973,4.322500228881836,4.417500019073486,4.057270050048828,62743200
4.447500228881836,4.492499828338623,4.275000095367432,4.477499961853027,4.112377166748047,50886800
4.422500133514404,4.454999923706055,4.332499980926514,4.40749979019165,4.048086643218994,60852400
4.375,4.412499904632568,4.21999979019165,4.277500152587891,3.92868709564209,81819200
4.244999885559082,4.385000228881836,4.232500076293945,4.357500076293945,4.002161979675293,54532800
4.302499771118164,4.357500076293945,4.244999885559082,4.340000152587891,3.9860894680023193,71972800
4.337500095367432,4.414999961853027,4.222499847412109,4.262499809265137,3.9149091243743896,60863200
4.212500095367432,4.289999961853027,4.090000152587891,4.114999771118164,3.7794368267059326,106791600
4.182499885559082,4.264999866485596,4.152500152587891,4.184999942779541,3.84372878074646,64367600
4.164999961853027,4.192500114440918,4.050000190734863,4.052499771118164,3.722033739089966,71463600
4.050000190734863,4.177499771118164,4.005000114440918,4.162499904632568,3.8230645656585693,81250400
4.195000171661377,4.210000038146973,3.9649999141693115,4.022500038146973,3.694481134414673,68776400
4.067500114440918,4.112500190734863,3.7874999046325684,3.8475000858306885,3.5337514877319336,77470000
3.862499952316284,4.150000095367432,3.8299999237060547,4.142499923706055,3.8046953678131104,94983200
4.127500057220459,4.237500190734863,4.114999771118164,4.184999942779541,3.84372878074646,84981200
4.147500038146973,4.237500190734863,4.127500057220459,4.21999979019165,3.875875473022461,56229600
4.182499885559082,4.182499885559082,3.930000066757202,3.9749999046325684,3.6508538722991943,78348000
3.9700000286102295,4.065000057220459,3.9000000953674316,4.054999828338623,3.724330186843872,60485600
4.042500019073486,4.144999980926514,3.9674999713897705,4.047500133514404,3.717442035675049,44516000
4.112500190734863,4.132500171661377,3.9749999046325684,4.014999866485596,3.6875927448272705,93014400
4.039999961853027,4.130000114440918,4.012499809265137,4.09250020980835,3.7587733268737793,53582800
4.15749979019165,4.324999809265137,4.127500057220459,4.28000020980835,3.9309821128845215,69598000
4.25,4.425000190734863,4.202499866485596,4.337500095367432,3.983794927597046,78021200
4.394999980926514,4.434999942779541,4.34250020980835,4.417500019073486,4.057270050048828,45702400
4.472499847412109,4.474999904632568,4.332499980926514,4.460000038146973,4.096304893493652,87656000
4.215000152587891,4.237500190734863,4.052499771118164,4.167500019073486,3.8276569843292236,151550800
4.150000095367432,4.195000171661377,4.125,4.144999980926514,3.806990385055542,51054800
4.162499904632568,4.224999904632568,4.125,4.152500152587891,3.813880443572998,45808400
4.164999961853027,4.182499885559082,4.010000228881836,4.052499771118164,3.722033739089966,48976400
4.087500095367432,4.177499771118164,4.074999809265137,4.137499809265137,3.800103187561035,44586800
4.042500019073486,4.110000133514404,3.940000057220459,4.099999904632568,3.7656607627868652,57697200
4.079999923706055,4.110000133514404,4.025000095367432,4.050000190734863,3.7197389602661133,39339600
4.052499771118164,4.232500076293945,4.019999980926514,4.212500095367432,3.868988037109375,55586800
4.25,4.302499771118164,4.179999828338623,4.210000038146973,3.8666915893554688,53864800
4.235000133514404,4.257500171661377,4.122499942779541,4.15749979019165,3.818472385406494,39930000
4.175000190734863,4.207499980926514,4.112500190734863,4.164999961853027,3.825359582901001,55739600
4.135000228881836,4.322500228881836,4.135000228881836,4.292500019073486,3.9424631595611572,63283200
4.295000076293945,4.307499885559082,4.212500095367432,4.230000019073486,3.885061025619507,43931200
4.272500038146973,4.429999828338623,4.269999980926514,4.387499809265137,4.0297160148620605,83083200
4.375,4.445000171661377,4.372499942779541,4.397500038146973,4.038902282714844,41852000
4.362500190734863,4.377500057220459,4.28000020980835,4.297500133514404,3.947057008743286,54066000
4.34499979019165,4.357500076293945,4.289999961853027,4.3125,3.9608325958251953,52035200
4.307499885559082,4.349999904632568,4.25,4.289999961853027,3.9401674270629883,35890400
4.287499904632568,4.465000152587891,4.284999847412109,4.440000057220459,4.077935695648193,66498800
4.465000152587891,4.585000038146973,4.465000152587891,4.525000095367432,4.156002521514893,65116800
4.53249979019165,4.53249979019165,4.324999809265137,4.364999771118164,4.009052753448486,74096400
4.429999828338623,4.442500114440918,4.257500171661377,4.3125,3.9608325958251953,58461200
4.257500171661377,4.400000095367432,4.257500171661377,4.382500171661377,4.025123596191406,43533600
4.414999961853027,4.494999885559082,4.385000228881836,4.472499847412109,4.107785701751709,49361200
4.434999942779541,4.447500228881836,4.315000057220459,4.322500228881836,3.970017433166504,43625200
4.385000228881836,4.412499904632568,4.324999809265137,4.335000038146973,3.9814963340759277,49518400
4.372499942779541,4.417500019073486,4.300000190734863,4.335000038146973,3.9814963340759277,34467600
4.362500190734863,4.400000095367432,4.302499771118164,4.389999866485596,4.032012462615967,39445600
4.440000057220459,4.462500095367432,4.332499980926514,4.40749979019165,4.048086643218994,32410400
4.389999866485596,4.409999847412109,4.327499866485596,4.349999904632568,3.995274066925049,38984000
4.369999885559082,4.420000076293945,4.260000228881836,4.304999828338623,3.9539430141448975,33966400
